"label","image","item-count","item-key"
"prop_1.png","https://oscarechobravo.github.io/mealdealv1_cards/cards/propaganda/prop_1.png","0","prop_1.png"
"prop_2.png","https://oscarechobravo.github.io/mealdealv1_cards/cards/propaganda/prop_2.png","0","prop_2.png"
"prop_3.png","https://oscarechobravo.github.io/mealdealv1_cards/cards/propaganda/prop_3.png","0","prop_3.png"
"prop_4.png","https://oscarechobravo.github.io/mealdealv1_cards/cards/propaganda/prop_4.png","0","prop_4.png"
"prop_5.png","https://oscarechobravo.github.io/mealdealv1_cards/cards/propaganda/prop_5.png","0","prop_5.png"
"prop_6.png","https://oscarechobravo.github.io/mealdealv1_cards/cards/propaganda/prop_6.png","0","prop_6.png"
"prop_7.png","https://oscarechobravo.github.io/mealdealv1_cards/cards/propaganda/prop_7.png","0","prop_7.png"
"prop_8.png","https://oscarechobravo.github.io/mealdealv1_cards/cards/propaganda/prop_8.png","0","prop_8.png"
"prop_9.png","https://oscarechobravo.github.io/mealdealv1_cards/cards/propaganda/prop_9.png","0","prop_9.png"
"prop_10.png","https://oscarechobravo.github.io/mealdealv1_cards/cards/propaganda/prop_10.png","0","prop_10.png"
"prop_11.png","https://oscarechobravo.github.io/mealdealv1_cards/cards/propaganda/prop_11.png","0","prop_11.png"
"prop_12.png","https://oscarechobravo.github.io/mealdealv1_cards/cards/propaganda/prop_12.png","0","prop_12.png"
